LON,LAT,EDO,CLAVE,ESTACION,feb-22
-88.160556,21.571667,YUC,RLAYC,"RÌo Lagartos, Yuc.",98.7
-89.046944,20.030278,YUC,TANYC,"TantaquÌn, Yuc.",97.8
-89.558056,20.397778,YUC,TICYC,"Ticul, Yuc.",18.0
-87.988889,21.161389,YUC,TIZIMIN,"TizimÌn, Yuc. SMN*",46.6
-88.1725,21.158611,YUC,TIZYC,"TizimÌn, Yuc.",69.2
-89.047222,20.030278,YUC,TNTYC,"TantaquÌn, Yuc. SMN*",9.8
-88.204167,20.69,YUC,VALYC,"Observatorio de Valladolid, Yuc.",123.7
-103.459167,21.811389,ZAC,ATGZC,"Atolinga, Zac.",0.0
-102.953333,22.824167,ZAC,BTEZC,"RamÛn LÛpez Velarde, Zac.",0.3
-102.896111,21.997222,ZAC,CHIZC,"El Chique, Zac.",0.4
-101.389167,24.621389,ZAC,CORZC,"ConcepciÛn del Oro, Zac.",0.0
-103.098333,23.693333,ZAC,ELCZC,"El Cazadero, Zac.",0.0
-102.040833,22.673056,ZAC,ELSZC,"El Saladillo, Zac.",1.0
-103.35,21.645833,ZAC,EXCZC,"Miguel Alem·n, Zac.",1.0
-102.890833,23.173889,ZAC,FREZC,"Fresnillo, Zac.",0.5
-103.093333,22.933333,ZAC,GJAZC,"General JoaquÌn Amaro, Zac.",0.0
-102.506667,22.746667,ZAC,GPEZC,"Guadalupe, Zac.",0.0
-102.46,22.4875,ZAC,GRCZC,"Genaro Codina, Zac.",0.0
-103.397778,24.281667,ZAC,JALZC,"Juan Aldama, Zac.",0.1
-103.114167,21.404722,ZAC,JCHZC,"Juchipila, Zac.",0.0
-103.001944,22.642778,ZAC,JERZC,"Jerez, Zac.",2.3
-103.6025,22.686111,ZAC,LAFLORIDA,"La Florida, Zac. SMN*",0.0
-102.566944,22.778889,ZAC,LBUZC,"Observatorio de Zacatecas, Zac.",0.6
-103.603056,22.686944,ZAC,LFLZC,"La Florida, Zac.",0.0
-102.660556,22.996944,ZAC,LLBZC,"Llano Blanco, Zac.",10.4
-102.251667,22.438611,ZAC,LMOZC,"Luis Moya, Zac.",0.0
-103.382778,22.845278,ZAC,LOBZC,"Manuel Felgueres, Zac.",1.0
-101.985556,22.264722,ZAC,LORZC,"Loreto, Zac.",0.0
-103.216944,23.18,ZAC,LREZC,"Gobernador Leobardo Reynoso, Zac.",0.0
-103.443056,24.287222,ZAC,MGAZC,"Miguel Auza, Zac.",0.0
-103.363889,21.2125,ZAC,MORZC,"Mezquital del Oro, Zac.",0.1
-103.561667,22.306944,ZAC,MRSZC,"Monte Escobedo, Zac.",0.0
-102.845556,21.3575,ZAC,NCTZC,"Nochistl·n, Zac.",0.0
-102.615,24.983056,ZAC,NTAZC,"Nuevo Tampico, Zac.",0.0
-102.269444,22.577778,ZAC,OCAZC,"Ojo Caliente, Zac.",1.0
-102.798056,22.347778,ZAC,PALZC,"Palomas, Zac.",0.0
-101.399167,22.1175,ZAC,PINZC,"Pino Su·rez, Zac.",3.1
-102.903611,21.711111,ZAC,PMOZC,"Los MoraleÒos, Zac.",0.0
-103.025833,23.816944,ZAC,RGRZC,"RÌo Grande, Zac.",0.0
-102.884444,24.322222,ZAC,SFOZC,"San Francisco, Zac.",0.0
-103.506111,24.288611,ZAC,SGOZC,"Santiago, Zac.",0.0
-103.636667,23.638889,ZAC,SOMZC,"Observatorio de Sombrerete, Zac.",1.2
-103.495833,22.326667,ZAC,STEZC,"Independencia Nacional, Zac.",0.0
-103.108889,22.923611,ZAC,STRZC,"Santa Rosa, Zac.",0.0
-102.864167,22.120556,ZAC,TAYZC,"Ing. Juli·n Adame Alatorre, Zac.",0.0
-103.879722,23.471944,ZAC,TCHZC,"Chalchihuites, Zac.",3.5
-103.461944,21.468611,ZAC,TGOZC,"Te˙l de Gonz·lez Ortega, Zac.",0.0
-103.309444,21.773611,ZAC,TLLZC,"Tlaltenango, Zac.",0.0
-102.344167,23.288611,ZAC,VCOZC,"Villa de Cos, Zac.",0.0
-101.715833,22.3475,ZAC,VHGZC,"Villa Hidalgo, Zac.",1.0
-103.3375,21.588889,ZAC,VILZC,"JosÈ MarÌa Morelos, Zac.",0.0
-102.566389,22.778333,ZAC,ZACATECASob,"Observatorio de Zacatecas, Zac. SMN*",0.8
-102.576667,22.761389,ZAC,ZACZC,"Zacatecas, Zac.",0.8
